...1,rowid,statelgdcode,districtlgdcode,year,areahectares,productiontonnes,yieldtonneshectare,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,Measles,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,yield_area,yield_area_cc_total,area_cc_total,index,gdp,beds,tap
0.13548239627258687,0.021419593994962908,0.02292496955300438,-0.11521608500052799,0.04556482987063679,0.07839433970740849,0.08410642209811682,0.045808400740222806,0.9537741031534889,0.9442585145774971,1,0.9529309061822436,0.8050434657675409,0.6713912604142592,0.4735441894100199,0.40191487349167904,0.28130501533777397,0.3614273936091239,0.8173160385679089,-0.0363690364259093,0.8900505069265235,0.9023039568383837,0.0872491097278929,0.06910990662198475,-0.08724911338778875,0.8618375864238245,0.7444791172540198,-0.0454408957248448,-0.08481387305279936,0.9175333723910124,0.03628906657373531,0.6660448257164109,0.10785379924543818,0.9071045012922333,0.6437672794634139,0.04479244530332367,0.8916618721325682,-0.0907224425758655,-0.07188279972374681,-0.17438403735095853,0.1760536613431913,0.9329123752586101,-0.0059719734809772365,0.11342354824512037,0.0016697681761221048,-0.07530667376033463,0.38341756966261376,0.10367571826577587,0.09646245911212567,0.05032714582612027,-0.1372951237576529,-0.038607236573245336,-0.017439357196891627,0.013897207697470883,-0.04192427130342952,0.0852783346105485,0.10772393815349157,0.1397881098434769,0.04796883053556723,0.3466832910962006,0.3306686667075065,-0.004149315882369074
0.13073808255503597,-0.07559814883330276,-0.07824701147622531,-0.1972252107481059,0.01708547936681248,0.07972958874389093,0.08197000778881251,0.04076282578242846,0.9688084473892963,0.9285272840720413,0.9529309061822436,1,0.790326232748161,0.602030112876182,0.42980949594705686,0.5111349251737346,0.35795390584267706,0.4595552819113925,0.8648619192424722,0.049096543657187075,0.8954224024204411,0.937677470632781,0.012563718174972805,-2.623851798228899e-4,-0.01256372160739706,0.8583058115888789,0.7203091853804858,-0.09996900395545773,-0.14201964057253139,0.9502147487191153,0.027209256467458368,0.7067441046468103,0.09467070754133011,0.9306324792772044,0.6404802868152227,0.03962201416776133,0.9252569018450975,-0.08256700866637724,-0.09606785768045033,-0.18264672892497597,0.184069950898774,0.9725965151359445,-0.005241828621464847,0.15081014815726723,-0.023084050395048947,-0.06596867435798681,0.37178175917452544,0.08048597658178938,0.061077638647734515,0.024753412897829324,-0.12412589564341651,0.004171620899533396,0.02437919873978554,0.018206031758211765,-0.033794786359367224,0.08328730533268858,0.10634072379427317,0.14029606335058314,0.04471489239649231,0.3224070199587797,0.31617988381741086,-0.051107915482843685
0.128876788088163,-0.051390085246455185,-0.04946952365917091,-0.1457347504871184,0.0421164813071443,0.06723962774296034,0.06065755011397307,0.029485666651157375,0.8263203442139665,0.7723402108576856,0.8050434657675409,0.790326232748161,1,0.5144087672893563,0.40142357762986103,0.3248734383409992,0.2513934650533602,0.2816110617862063,0.6601164152254956,-0.006198493337589821,0.6907467249524478,0.7038873674546676,0.036724874113183106,0.038194412562685076,-0.0367248759970156,0.6792279436064231,0.5738562732606995,-0.0288761607153617,-0.08468242239184536,0.7310008222626564,0.062270294284839094,0.5881417081552492,0.029185820405534347,0.7061639636369353,0.5192519907917218,0.05792834900310883,0.7032836277128619,-0.08501425214274702,-0.10083768250779192,-0.12986658215093105,0.13127613517997935,0.7823857652093733,-0.002505362610952663,0.2169793806535903,-0.08762048069545261,-0.02081496864348986,0.23514516471605654,0.07791021044096758,0.030875691182692514,0.0061694734189585805,-0.11037822371580523,0.006757235564631444,0.1406925157484501,6.457930301167317e-5,-0.06020912718552711,0.06168917455279621,0.0801911596973926,0.10981123204589822,0.030405228289174406,0.22835628075233128,0.25734469826511763,-0.012181230342778303
0.19475220296630194,0.1704300327107612,0.180501475302088,0.05089031873110286,0.22008345990194383,0.0693023891157379,0.0818537312323113,0.0530048722895955,0.5871229927940966,0.6952156633256023,0.6713912604142592,0.602030112876182,0.5144087672893563,1,0.4822507635017727,0.07665911831954035,-0.08886647096525445,0.13147437651631982,0.5249129785249101,-0.28845673969161933,0.6532778700758256,0.6010854386007591,0.26990660822490947,0.1889923237685651,-0.2699066086797612,0.6510070408613127,0.6252651312485114,0.07200510424229271,0.06018200641841309,0.5916340649394599,-0.06108908408493877,0.40730130495681627,0.12632705290471852,0.6247254200083846,0.4718010415115594,0.07024408557956403,0.5664732878363128,-0.16657235409280807,0.0031820053495726706,-0.15318343891332759,0.15415320505585087,0.5697541979617124,-0.01304928135170058,-0.074374337607514,0.19542043927904476,-0.1906211847840967,0.4203776882722495,0.18923980681349772,0.2544324679261017,0.10414599033662436,-0.15220477050217343,-0.09133308468653074,-0.14412275097480792,-0.034421895241000706,-0.11285504098713557,0.08156752125074454,0.0991828928308754,0.10986305357525787,0.05841545700631463,0.48396821026143905,0.2942362996546289,0.08543615454339636
-0.019323943548498933,0.0854958080411856,0.08852682423317224,0.0024890755783615577,-0.016675302168207097,0.07023608084973487,0.05874418333585063,0.01971921197652675,0.44481651852629794,0.4252165731053443,0.4735441894100199,0.42980949594705686,0.40142357762986103,0.4822507635017727,1,-0.0091695093269555,0.07152229514102092,-0.042445594983089044,0.31923547085171927,-0.11271537315819714,0.446284603902286,0.3933840822083016,0.18496240352883236,0.18385416814866765,-0.1849624044889193,0.4068501317352049,0.3171768486182482,0.01883980804890166,-0.04637496791840131,0.405394565354355,0.005674537457061455,0.29938744213547547,0.05058959420167359,0.40857487606617515,0.3366361934360085,0.07271684141416378,0.39307101511818215,-0.06859683250459228,-0.04865772640433281,-0.10664196431430199,0.10715080733117123,0.3988818616125245,-0.006520597092088277,-0.025080818284337218,0.03775088487928082,-0.07498246780784716,0.2688872897172048,0.10594633830843159,0.07929958068665234,0.05758869690899961,-0.08503669786997192,-0.02361724823682611,-0.07488681122352261,-0.01096346230461225,-0.038901056580812644,0.059509480858744274,0.07675310779859841,0.10755015079281097,0.021590943184937896,0.24090610652204134,0.3083691391547992,0.12783679594444233
0.16200890083588584,-0.31410274195832966,-0.31809242170399155,-0.30551929424686963,-0.10304880865293842,0.006989593754699542,0.03114028957046352,0.013849757735835326,0.48392877952132274,0.3674904227826234,0.40191487349167904,0.5111349251737346,0.3248734383409992,0.07665911831954035,-0.0091695093269555,1,0.6119698686553219,0.9378521391697837,0.47354607199008036,0.27629218570128566,0.2700857228746913,0.51986259329003,-0.6257431366317756,-0.607915232576463,0.6257431359417412,0.3514957705002021,0.29747569444006344,-0.25484590460323114,-0.22058746424419065,0.516338814730931,-0.023516130698573733,0.4943989144954082,-0.09491431835691541,0.4632655567891158,0.3149528941919548,0.02099147803946267,0.4919821240530583,-0.03459989023843708,-0.08529973049018393,-0.037672588229819205,0.03849526524698765,0.5148277315300928,0.027613285710572758,0.19946840048410963,-0.16622348549625895,0.0953161033785162,0.11450117157900545,-0.04663977662713512,-0.06427098690242529,-0.08698661197752074,0.03261282122019275,0.0694975167250837,0.15641509676908505,0.05695552470344278,-6.462745711897019e-4,0.0324479509739596,0.046829974576514805,0.029783858178608427,0.01711740210101193,-0.04003161279479506,0.07414652644826215,-0.30861546637366455
0.08801381384610193,-0.256732275777299,-0.2590364001861766,-0.257496931430749,-0.14121319535051713,0.030158229378902383,0.04094287984068069,-0.0017507506613589972,0.34013827690958554,0.20793612646767923,0.28130501533777397,0.35795390584267706,0.2513934650533602,-0.08886647096525445,0.07152229514102092,0.6119698686553219,1,0.29947375132454557,0.29526095678557923,0.22111582662006585,0.16891765234356032,0.3213638244240685,-0.43062434293444324,-0.19374009825222316,0.43062434210373884,0.18364286186587161,0.0882830067003593,-0.1953756083948769,-0.20854263577803434,0.3513653714895741,0.057272775826687224,0.3489711689504864,-0.05833122928108025,0.29394076662079816,0.2983999995159225,0.09032314915025472,0.3166418425619299,-0.07853069129331028,-0.17786647094891106,5.19142724175766e-5,2.9813664426652235e-4,0.39023457456155075,0.009282759590697317,0.26099870233489936,-0.2558891015274992,0.16416059312606948,-0.0627939084746984,-0.03361920808181594,-0.09078671921735133,-0.09411213426176901,0.015776519692058292,0.06307147291362934,0.19113645845226981,0.06434786494603488,0.007329963723272336,0.04234456431896046,0.05549035342690356,0.04271721134583046,0.0032221633112643647,0.03312529860039573,0.21596247184383102,-0.17869965852503522
0.15682451645809187,-0.2662748483750696,-0.2700768860611509,-0.2555844067382451,-0.06235247810225121,-0.004801178905134514,0.01960152400633277,0.017476317088327028,0.43455170165121537,0.35209230676484243,0.3614273936091239,0.4595552819113925,0.2816110617862063,0.13147437651631982,-0.042445594983089044,0.9378521391697837,0.29947375132454557,1,0.4417181626775795,0.23628921798154892,0.2517061816135246,0.4861397491486065,-0.5659290809402108,-0.6483655775454216,0.5659290804722756,0.3434564254544879,0.32013107477877517,-0.2217115136983582,-0.1746051172051944,0.4687241802022362,-0.05350047842139762,0.443306848123326,-0.08890741966426505,0.42989523037948024,0.24901683631023824,-0.014309665954007915,0.4545772429442669,-0.007281756339702674,-0.02485702079853646,-0.045470303877814484,0.046309163008349814,0.44984560566868004,0.029238931602579243,0.12610997466273646,-0.08824598573854343,0.042954673822865455,0.16568582092942744,-0.04151341901152765,-0.037698541799832626,-0.06364308191178371,0.032420848331966276,0.05616505907437214,0.10482649404871029,0.040474550402917586,-0.003996005878349518,0.020564010027843842,0.032145907635381506,0.017186581225468945,0.019236251530106573,-0.0628286434152202,-0.0053143561884027215,-0.2938954649342684
0.16201513897488604,-0.18419493220040614,-0.18313124268986164,-0.29022971449895224,0.040809598326489574,0.08672339434797477,0.05882752669940702,0.037899443107320685,0.8520971352563812,0.783894263172849,0.8173160385679089,0.8648619192424722,0.6601164152254956,0.5249129785249101,0.31923547085171927,0.47354607199008036,0.29526095678557923,0.4417181626775795,1,0.032134985216475266,0.8285639206017031,0.8678253551423728,0.036462963966113704,0.0012394680804409368,-0.0364629664087602,0.7564530813051777,0.6359365653307902,-0.1731157374253604,-0.1919093955711314,0.858536373335157,-0.0785425274511465,0.7104285122059332,-0.01482627929643686,0.8451296660185609,0.6674529011312855,0.14804450866381041,0.8517006713064207,-0.010373010583013546,-0.025478893224044206,-0.17970446297798673,0.18145544266431615,0.8498994221357811,-0.011915305101332584,0.12002680689185127,-0.005842124215944549,-0.05695095762624185,0.36961940779875707,0.14341532189659217,0.06710988286807522,-0.005742876985376576,-0.09598277746854285,0.01610381766133384,0.0132516867009267,0.035774290793608596,-0.05466441722473011,0.060162389359132824,0.078291375225507,0.14432116824384694,0.04187984472980422,0.2345577348528009,0.2164536917968134,-0.24408346508366116
-0.01837425567866364,-0.3427488079429165,-0.3535059197297842,-0.282842221817744,-0.3083955976816784,-0.03968825561365393,-0.016699856486469926,-0.00885252952595447,0.055466919366924085,-0.06178569576697323,-0.0363690364259093,0.049096543657187075,-0.006198493337589821,-0.28845673969161933,-0.11271537315819714,0.27629218570128566,0.22111582662006585,0.23628921798154892,0.032134985216475266,1,-0.047708892747095395,0.03509874520163268,-0.34897003599237597,-0.2931957671663366,0.34897003187273506,-0.0347008246630818,-0.09698999268489887,-0.15241269075422315,-0.18079251502612625,0.051012348516618795,0.08180372504792703,0.1066379025976752,-0.09461795096342382,0.016165019099413785,-0.024883559589571336,-0.07984215069621246,0.0525973141947745,0.039903908216621424,-0.19046416033485455,0.02200166063232197,-0.0277095419440566,0.07166719182451597,0.008316154530758865,0.14717229387159314,-0.22769966422816143,0.18440120463837925,-0.09472031948040173,-0.19038988802959014,-0.16017377075894862,-0.09497686275998277,0.05228298632581714,0.12223960765103462,0.13559733740316768,0.029137673808315664,0.09962695212958568,-0.01680231936562405,-0.016087833728644325,-0.04914210443435432,-0.007374469495031127,-0.24807267724418783,-0.14498693402428828,-0.020734368864558133
0.07090069157337674,0.017126732176189517,0.017222501569015072,-0.1237450685248021,0.037160164685473805,0.10080692572777719,0.09151336191499537,0.04383000235558157,0.8793498637551747,0.8862754373217894,0.8900505069265235,0.8954224024204411,0.6907467249524478,0.6532778700758256,0.446284603902286,0.2700857228746913,0.16891765234356032,0.2517061816135246,0.8285639206017031,-0.047708892747095395,1,0.9629102560495639,0.22510269849515196,0.1815485856272771,-0.22510270335390123,0.8971764191423103,0.7347979706693841,-0.11400860596102684,-0.1688048248292948,0.9485674192674248,-0.09084278953521611,0.6567422959356783,0.1448395545695079,0.9547914446634675,0.6708704201878131,0.055049774164386084,0.9330505015005083,-0.07213010128657305,-0.07326811633426229,-0.20669496205894627,0.2076925923621728,0.872620744670443,-0.013499726022786528,0.041821594690386016,0.06565536339541304,-0.111531824562533,0.47492472332683794,0.10479501765940637,0.08480827084259322,0.0895063225447973,-0.16363188534801865,-0.026182992392725216,-0.07086260363667396,0.009359200071507512,-0.027982873341844412,0.09246300762799703,0.1103904601104106,0.15990223142118187,0.046376953762134424,0.3766434172995742,0.24154487961133403,0.07431598991715345
0.10830543874906211,-0.07282785001292297,-0.07386093581453884,-0.19540707804806862,0.0040913066490624915,0.0913969052064649,0.08991935086969914,0.04276817075167761,0.9157933941845684,0.8893076406284934,0.9023039568383837,0.937677470632781,0.7038873674546676,0.6010854386007591,0.3933840822083016,0.51986259329003,0.3213638244240685,0.4861397491486065,0.8678253551423728,0.03509874520163268,0.9629102560495639,1,0.024360092256131113,-0.009286059817417688,-0.02436009676029356,0.894496924946019,0.7352927467490986,-0.17256812648627648,-0.21158407802433973,0.9862872244175935,-0.08718784097738168,0.7212250829704233,0.10190643279053466,0.9769362535839082,0.683472540148305,0.05472397249524498,0.9656946305960366,-0.0736915848917488,-0.08890920341768187,-0.1939416254583214,0.19505728901018177,0.9184821893456292,-0.004239009024375784,0.09300338260530437,0.011669015022575738,-0.07224247378448176,0.4534512266769592,0.07990630981551512,0.05723271186846045,0.055035185367985545,-0.13603856604558742,-0.003754392846635736,-0.01903766797491217,0.024264708761288514,-0.02500813400216483,0.09112835296728225,0.11106435793746675,0.15021536806879673,0.04594359535039247,0.32294815437050933,0.23508259300637074,-0.020550497552434318
-0.04728010230457383,0.3852778095836007,0.383233053780487,0.24374179852979877,0.15449775969949947,0.05151394438064589,0.01390695897352037,0.036587485835589545,-0.001710803646297169,0.12612552971250385,0.0872491097278929,0.012563718174972805,0.036724874113183106,0.26990660822490947,0.18496240352883236,-0.6257431366317756,-0.43062434293444324,-0.5659290809402108,0.036462963966113704,-0.34897003599237597,0.22510269849515196,0.024360092256131113,1,0.9101952776548939,-0.9999999999999816,0.12724601973529664,0.150743708244924,0.2393664571031535,0.2333453391555268,0.01816564829795852,-0.006915836303241824,-0.10109915296817337,0.24038398405462755,0.062267835253180553,0.04382516358865682,0.069547217333593,0.020918994748109487,-0.09319231663466644,0.024212425500130724,-0.1611686954319059,0.1788907331624942,-0.008986813566603292,-0.05151866545727301,-0.15307241228079943,0.29992378060665364,-0.28593027206292315,0.1130421997478905,0.10043961612324107,0.18416511196304844,0.14775281446256505,-0.2045577456112105,-0.15446306293209067,-0.24220998121579135,-0.05016454363199769,0.017314298527783555,0.012462147653484404,0.010525884953822194,0.06204119213873624,0.035947345355381605,0.34544682223481565,0.16027867190226253,0.3785733611062924
